what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1492586135083
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492586139284
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586145202
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586145248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586175251
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586177496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586207535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586207719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586208879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586209044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586222116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586229600
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586248044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586279871
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586288581
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586296709
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586302020
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586302020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586302645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586305801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586317827
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586318981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586328940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586336068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586337827
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586353947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586356512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586368988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586370010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586519117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586522226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492586527869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492586534618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492586546268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586549362
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492586552298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586555631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586560698
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586561010
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586561064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586573215
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492586578439
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586579613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586580733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1492586580760
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586580801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586583393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586593239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586594217
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586624006
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586626326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1492586661729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1492586662996
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492586670852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1492586684099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492586688458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586696364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586700271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586702405
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586702626
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586702667
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586718239
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492586718239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586720409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586731415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586746786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1492586754639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492586758056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586759591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586771015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586774088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586783048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586784829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586789306
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586790696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586832503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586847553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586848449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586852777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586862983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586867032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586869509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586873130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586876799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586878589
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1492586889071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586899493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586901649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586902839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586911641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586919197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586925469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586926749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586932241
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586935022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586941349
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1492586945577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586958150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586959991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586970825
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492586974502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586981460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492586985249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586987139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586988384
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586990498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492586995105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587037483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587049191
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587053765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587068488
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587076091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587088974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587095594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587110340
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492587123231
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587126411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587142932
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587157664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587159986
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587161104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587184255
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1492587192828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492587196493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587201293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587210128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587248265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587255685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1492587288264
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492587290340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587296005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587300929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587301061
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1492587306991
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492587308558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587311197
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587316271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587318778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587323745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587325761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587325900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1492587329189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492587330590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587331822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587346105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587369213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587375553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587389840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587399499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587439648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587442215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492587457317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587469267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587473050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587496015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587503584
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587509014
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587529556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1492587536947
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587542425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587560742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587575841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587585494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587605193
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587608672
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587616887
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587616887
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492587624257
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587633551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1492587651829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587653030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587663384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587680877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587692957
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587699226
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1492587701996
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587703990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587722723
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587730383
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492587742340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587759192
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587790037
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587790419
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587790480
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587802070
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492587809432
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587811452
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492587813290
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587814203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1492587822263
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587822782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492587825314
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587826607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587837673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587852424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587856648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587858490
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492587869164
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587869447
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492587872243
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587878489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1492587890537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587899855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587901515
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587905433
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492587914530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587916116
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587917507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587917554
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1492587917578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587921993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587932268
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587932398
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587932459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587937693
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587942746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587947257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587951518
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587956343
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492587980116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492587981377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587989217
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587991070
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1492587996104
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492587996740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492587998383
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492587999408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492588001706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492588005391
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1492588011251
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492588012608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1492588018264
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492588019042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492588019907
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492588021795
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492588023349
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492588023863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492588030129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492588031810
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492588032612
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492588034936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492588040686
